user_db_id,field,subfield,career_stage,top_init_venue_db_id,mid_init_venue_db_id,low_init_venue_db_id,venue_bug,hash,gender,aa_area,clusters_20,clusters_40,institution_bin_3,institution_bin_10,academia_prestige_bin_3,academia_prestige_bin_10
172738,History,Other,Full Professor,1652452,1699460,1664335,False,h3wuQQGMSIANBY1oPt3gZQ,gm,,16,28,,,1.0,2.0
169341,Economics,Law and economics,Full Professor,1648203,1659589,1653279,False,V9-8Ws2PiDmLDPXg51hNYA,gm,Economics,2,3,3.0,9.0,2.0,7.0
172559,Physics,Optics,Associate Professor,1651168,1647376,1648051,False,KkFDlxN_BKQAJWK_0vVHtw,gm,Physical Sciences,6,9,2.0,7.0,2.0,6.0
193216,Sociology,Gender studies,Full Professor,1648524,1674222,1674153,False,iwMEm0qiZ5crv7-pJ5B9fg,gm,Sociology,17,33,2.0,4.0,2.0,5.0
179358,Sociology,Political economy,Full Professor,1651811,1652047,1665234,False,HyladIAQYH2dmVlurmVxXw,gm,Health,17,33,1.0,1.0,1.0,1.0
182306,Psychology,Developmental psychology,Associate Professor,1648972,1666631,1651780,False,2N_tPUGKrCDg9XnxLmVYIw,gf,Psychological Sciences,20,38,2.0,6.0,2.0,6.0
186319,Business,Business administration,PhD Student,1647108,1653316,1662467,False,L4k3tMQ12kukfGUE105VWg,-,,18,36,,,,
203424,Physics,Theoretical physics,Full Professor,1647118,1647595,1647350,False,Gd-YWMaJ_N_BY0TQK9ccpQ,gm,Physical Sciences,5,7,1.0,3.0,1.0,3.0
192445,Computer science,Human computer interaction,Full Professor,1647841,1655685,1670225,False,mUSUS9MD0ZdsScnj01anZw,-,,16,31,,,,
204086,History,Other,Full Professor,1656099,1647120,1647561,False,fsN0L9axzmBCT-xTykbrqw,gf,,15,24,,,,
181057,Psychology,Neuroscience,Full Professor,1648536,1652279,1652521,False,4kzY8WWoIlT5loWVbG_W1w,gf,Psychological Sciences,10,15,2.0,6.0,2.0,6.0
189645,Medicine,Internal medicine,Full Professor,1647181,1647718,1647096,False,-hGu2jS4aapEmojjYIfV3Q,gm,Medical Sciences,8,13,1.0,1.0,1.0,2.0
182998,Psychology,Social psychology,Associate Professor,1663368,1648093,1652761,False,5sjNt1Kb3lYZ0PvFCFQN6Q,gm,Psychological Sciences,20,39,1.0,2.0,1.0,2.0
171163,Business,Business administration,Assistant Professor,1648613,1674004,1680489,False,sqbowIkV_JK6ZjJ9pUjRdA,-,,2,3,,,,
172770,Biology,Microbiology,Full Professor,1647094,1648897,1647427,False,ZaW1vHhmb_43wJZn-11pbQ,gm,Biological Sciences,7,10,2.0,5.0,2.0,6.0
157041,Business,Other,Full Professor,1650616,1657589,1653464,False,VdV2pzrbZ27V-onsZgieBg,gm,,18,36,,,,
174758,Physics,Particle physics,Associate Professor,1647118,1647595,1648271,False,Gf-p9v913vQMkdUzpXl8xw,gm,Physical Sciences,6,8,,,3.0,9.0
207148,Economics,Monetary economics,Other,1649056,1680289,1654001,False,YID3a__qAHCrq3nlyTwKRQ,gm,Economics,2,3,2.0,5.0,1.0,3.0
160907,Engineering,Civil engineering,Full Professor,1649225,1652236,1647463,False,rlJSN2PqjIsAtLTClQfLVg,gf,"Architecture, Design, Planning",12,19,2.0,5.0,1.0,2.0
157618,Engineering,Mechanical engineering,Associate Professor,1647094,1647108,1649312,False,gYrcrq0QPceUke5sr2FoqA,gm,Engineering,4,6,1.0,2.0,1.0,2.0
164438,Sociology,Anthropology,Other,1649005,1686733,1662327,False,UsQL9S84AUd5G2nv23ESYw,gm,Biological Sciences,11,17,3.0,8.0,2.0,6.0
164481,Computer science,Computer network,Full Professor,1661900,1661460,1671026,False,u_VHgD1aMfbsDGV50BHuXQ,gf,,16,28,,,,
170070,Medicine,Pharmacology,Associate Professor,1647094,1647227,1647325,False,-aA89PBdYhrip14KkJLuMQ,gf,Biological Sciences,7,11,3.0,9.0,3.0,10.0
180171,Sociology,Social science,Full Professor,1647092,1664783,1650295,False,XNZxtC7RAZyZMf6F44_fEQ,-,,16,28,,,,
186320,Business,Business administration,Postdoctoral Researcher,1650616,1650876,1653279,False,D9qN2wVIrWUeuOpp4BQysA,gm,,2,4,,,,
175600,Sociology,Other,Full Professor,1648524,1647709,1678990,False,nak1tE-4765uBE4nhgUirQ,gm,Sociology,20,40,1.0,3.0,2.0,4.0
161959,Economics,Political economy,Full Professor,1648203,1652322,1651712,False,545FRtVebfnZRXZF4MT9Gw,gm,Economics,2,4,3.0,9.0,3.0,9.0
158404,Mathematics,Pure mathematics,Associate Professor,1650953,1651011,1686578,False,VbCIrFtohQKsqbQwG35VNQ,gm,Mathematical Sciences,13,21,2.0,4.0,1.0,3.0
186321,Business,Business administration,Assistant Professor,1653111,1653316,1648613,False,HYJo574UqazjDyByP0MuqA,gm,,18,36,,,,
160191,Business,Finance,Full Professor,1648193,1654005,1658165,False,mJcshsNnMxtck1KX7_sQPw,gm,,1,1,,,,
166215,Computer science,Computer security,Full Professor,1661543,1655542,1653365,False,MbXkyphMXNJ2CRxg1RItBw,gm,,16,32,,,,
166087,Business,Accounting,Assistant Professor,1658795,1662902,1658764,False,v2CqLJ-ES5Ptr2iyl86FOQ,gm,,1,1,,,,
166660,Business,Industrial organization,Associate Professor,1648511,1653588,1647105,False,T9oDiFlxPt5JIPbqHsjxaw,gm,,18,36,,,,
181051,Physics,Other,Associate Professor,1675755,1696383,1648115,False,38oIv5HeUTKvQ8RTz2Ad5w,gm,Physical Sciences,16,26,,,,
186322,Computer science,Human computer interaction,Masters Student,1683206,1650008,1648727,False,bMieML_Xqjq67ScB1OI07Q,gf,,18,36,,,,
172319,Philosophy,Other,Full Professor,1649107,1650892,1649318,False,wzeuzUCcJ9h9Natwaj69sw,gm,Philosophy,14,22,2.0,4.0,1.0,2.0
171589,Psychology,Developmental psychology,Associate Professor,1656613,1666631,1647096,False,0Wds5EVpyXm0scTAZC_nWg,gm,Psychological Sciences,20,38,2.0,5.0,2.0,5.0
156894,Economics,Development economics,Assistant Professor,1649056,1677031,1653261,False,Y_pRrkWkIcA7OIEE6n6deQ,-,,2,4,,,,
185172,Biology,Neuroscience,Full Professor,1648536,1651743,1648936,False,LCfVlT9-akEWr7YkRIMkRg,gm,Biological Sciences,10,15,1.0,2.0,1.0,2.0
173272,Chemistry,Inorganic chemistry,Associate Professor,1647100,1648921,1647497,False,KhjXzSmzQNLEylwfWbjypw,gm,Chemical Sciences,4,6,2.0,6.0,2.0,6.0
185137,Computer science,Human computer interaction,Associate Professor,1651402,1704419,1680248,False,z_zPThWOncyWXYUKzFtd_A,gm,,16,31,,,3.0,8.0
166089,Sociology,Other,Full Professor,1647555,1656606,1658136,False,97y3t5VqpGlvQc1RdrYDPg,gm,Sociology,17,34,3.0,8.0,3.0,8.0
169075,Physics,Astrophysics,Associate Professor,1649748,1647129,1660597,False,-3kFUNertxNmdDS5YdT00g,gf,Physical Sciences,3,5,2.0,5.0,1.0,3.0
171649,Chemistry,Organic chemistry,Associate Professor,1647092,1647100,1647355,False,1xrkLt6OQoPxTTKnzhKgww,gm,Chemical Sciences,4,6,1.0,3.0,2.0,5.0
168361,Computer science,Human computer interaction,Associate Professor,1654229,1653879,1651597,False,pdD3zBY8EiZaLQkt1LZ7Qg,gm,,16,29,,,3.0,8.0
178855,History,Archaeology,Associate Professor,1649005,1650451,1654232,False,dUV2swLLNVTBvocsel9pxQ,gm,Anthropology,12,18,2.0,5.0,2.0,5.0
181667,Sociology,Other,Full Professor,1648524,1664873,1696579,False,zaP_ENpcn0OxarR8ouHg2Q,gm,Sociology,20,40,1.0,4.0,1.0,3.0
156995,Physics,Astrophysics,Assistant Professor,1647129,1655204,1647977,False,S8wRBzB48o4S58uyr0yFVg,gm,Physical Sciences,3,5,1.0,1.0,1.0,2.0
164150,Psychology,Cognitive science,Associate Professor,1650477,1650273,1650715,False,PzcyRd8ZY0XIvJCtLr3hww,gf,Psychological Sciences,10,15,2.0,5.0,2.0,7.0
159734,Mathematics,Pure mathematics,Full Professor,1650953,1653692,1647240,False,QDVYitog9urI6sEZW-iXiw,gm,Mathematical Sciences,13,21,2.0,6.0,2.0,6.0
166308,Engineering,Agricultural engineering,Full Professor,1710132,1650629,1653305,False,c9XhFJCLIl8Vjm8roghEgg,gm,Engineering,16,28,2.0,4.0,1.0,4.0
164157,Physics,Astrophysics,Associate Professor,1711431,1649243,1647129,False,Ilg6vaSL1bllN-_9hV-iBA,gm,Physical Sciences,3,5,2.0,6.0,3.0,7.0
171484,Computer science,Computer security,Associate Professor,1661543,1689751,1703261,False,Ai2-ZrGbtIgPZMRBDlvXfw,gm,,16,32,,,,
171622,Business,Industrial organization,Full Professor,1650616,1662618,1667037,False,xf1u3rq86VsEHGp0km_ksw,gf,,18,35,,,2.0,6.0
191376,Chemistry,Physical chemistry,Full Professor,1647092,1651363,1647243,False,PMvuPZFuVJ2F8D7ramdTYQ,gm,Chemical Sciences,4,6,2.0,5.0,2.0,5.0
165835,Biology,Botany,Full Professor,1647092,1654986,1647541,False,l5KwRhuzpLVudh2y5h2jQg,gf,Biological Sciences,16,28,3.0,8.0,2.0,6.0
195451,Computer science,Computer security,Associate Professor,1661543,1663327,1689751,False,H9t_Y7qk6oIdRYdkyp_qpg,gm,Computational Sciences,16,32,3.0,8.0,3.0,7.0
186323,Psychology,Applied psychology,Full Professor,1648511,1653588,1665611,False,OdbDH0qBWwhfSm78Arod1g,-,Psychological Sciences,18,35,1.0,2.0,1.0,2.0
182567,Biology,Microbiology,Full Professor,1647094,1651023,1659262,False,8q3Ud581EesJSKaD1HB1HA,gf,Biological Sciences,7,11,1.0,3.0,1.0,3.0
152452,Sociology,Social science,Full Professor,1647094,1647092,1647108,False,K7ApE3guXBNaUyowA2PJhA,gm,,8,13,,,,
181281,Biology,Other,Assistant Professor,1647811,1650883,1651819,False,0cqIibTp2y6-u9aZI1TIqQ,-,Medical Sciences,7,11,2.0,6.0,2.0,5.0
159911,Mathematics,Statistics,Full Professor,1648480,1655747,1648514,False,r6DsTBV6Wf6ix74aZMSlTg,gf,Mathematical Sciences,8,13,1.0,3.0,2.0,4.0
161911,Psychology,Clinical psychology,Full Professor,1651690,1659822,1664168,False,xi0yMnvo8Q__bfHaDPtAWQ,gm,Psychological Sciences,8,13,2.0,6.0,3.0,8.0
191412,Business,Other,Associate Professor,1650616,1651900,1655472,False,hFO0dQbntuyTLl5LJXhvhw,gm,,18,35,,,,
177096,Biology,Biochemistry,Associate Professor,1651040,1647542,1647624,False,GDDiW9KOqThpP2iE9Bahyw,gm,Biological Sciences,12,18,2.0,4.0,2.0,6.0
196006,History,Ethnology,Full Professor,1649664,1653251,1657543,False,2jwpAapEv32RI59qkKvqJw,gm,Anthropology,11,17,2.0,6.0,2.0,6.0
166540,Engineering,Biomedical engineering,Associate Professor,1651363,1651284,1648025,False,G1sSkjBoSZbmitvyuX7ZtA,gm,Engineering,6,9,1.0,1.0,1.0,1.0
162163,Sociology,Other,Associate Professor,1647555,1671136,1660730,False,Nyp6_uwLnmzjX81NBdcwSg,gm,Sociology,17,33,1.0,1.0,1.0,1.0
171940,Economics,Mathematical economics,Full Professor,1650343,1651282,1653858,False,aSTS6dXA5d7kI8Mk1rEfwA,-,Economics,2,3,1.0,3.0,1.0,3.0
174540,Biology,Cell biology,Full Professor,1651351,1648955,1657096,False,YGjch7h6edaslsX5d32bJw,gf,Medical Sciences,7,11,3.0,10.0,3.0,7.0
162062,Business,Accounting,Full Professor,1658795,1680017,1685338,False,x1icv-8AIfQbDAM6O354Xg,gf,,1,2,,,2.0,4.0
163658,History,Other,Associate Professor,1647981,1650341,1652725,False,Q1q6GnykyPQcx1krfsPbXQ,gm,,15,24,,,3.0,9.0
158345,Engineering,Mechanical engineering,Associate Professor,1647472,1648988,1664439,False,-vRqbcjlA6CaS1WikGRiQg,gm,Engineering,12,20,3.0,10.0,3.0,10.0
172927,Economics,Law and economics,Full Professor,1706935,1711883,1661273,False,0TbMb7X-Usa6P5sHLPgJmw,gm,Economics,2,4,1.0,1.0,1.0,1.0
186327,Business,Other,Associate Professor,1650616,1657589,1652518,False,0by7VMQq8ONY0cHz7pSQAA,gm,,18,36,,,,
168455,Chemistry,Other,Full Professor,1652156,1647211,1657910,False,6NjHtqzbPj9mYkBhUbow2g,gm,Biological Sciences,16,26,1.0,3.0,2.0,4.0
172563,Biology,Evolutionary biology,Full Professor,1647649,1655893,1680272,False,nRUY4VHmf0xo6focGE8LQQ,gm,Biological Sciences,9,14,2.0,5.0,2.0,5.0
168801,Biology,Biophysics,Full Professor,1647092,1647101,1647159,False,B7PTwpgDs9K2UOS7-BmnQw,gm,Biological Sciences,10,15,2.0,5.0,2.0,7.0
164661,Business,Accounting,Full Professor,1658795,1658824,1669856,False,mP2I0hsp0jTKyOCwjjIXaA,gf,,1,2,,,2.0,5.0
163613,Physics,Astrophysics,Full Professor,1647129,1647166,1665385,False,7WyAlEsj3odpgA1Vh8CiLg,gf,Physical Sciences,3,5,1.0,1.0,1.0,1.0
163968,History,Other,Full Professor,1648975,1647436,1648881,False,N1YemyF6R9clJurnkmFXrg,gf,,15,24,,,2.0,5.0
160646,Psychology,Clinical psychology,Full Professor,1647254,1707235,1648491,False,amFMJJwLX9etenJWeQiLlg,gm,Psychological Sciences,8,12,1.0,2.0,1.0,3.0
167593,Business,Other,Full Professor,1672372,1656625,1670511,False,g2RJC-DVS5IgdbREsQk86A,-,,18,36,,,,
168015,Philosophy,Other,Full Professor,1648927,1652112,1667556,False,jZRGvsi8dBRCTBIX_6bWfQ,gf,Philosophy,14,22,2.0,5.0,2.0,5.0
171502,Biology,Biophysics,Associate Professor,1647092,1647094,1647243,False,g3DFSWGkx-YuLnl-Nr_Plw,gf,Medical Sciences,7,11,1.0,3.0,1.0,1.0
172639,Business,Marketing,Associate Professor,1648285,1654469,1649078,False,2qAZPNq-K0BPyGhyY-tCxw,gm,,19,37,,,,
182728,Business,Marketing,Assistant Professor,1658073,1665317,1692254,False,aIRMxAUwTWaK7yGlLMH1lA,gm,,19,37,,,1.0,3.0
177316,Biology,Pharmacology,Full Professor,1647607,1649508,1647101,False,SYBEYWs9dkixhsZkHjqoFA,gm,Medical Sciences,7,11,2.0,5.0,1.0,3.0
171397,Biology,Ecology,Associate Professor,1648661,1661324,1680073,False,mdh4c2qkdao6atrgOzUEmw,gm,Biological Sciences,16,28,3.0,9.0,3.0,8.0
168855,History,Other,Full Professor,1647120,1647981,1650452,False,SRHxzMVSPlZ5tHlspBrb4g,gm,,15,24,,,,
162678,Sociology,Gender studies,Full Professor,1648524,1696579,1678990,False,u4neWDCTNjQHi-w2U0Tukg,gf,Sociology,17,34,1.0,1.0,1.0,2.0
184919,Physics,Particle physics,Full Professor,1647118,1647595,1649348,False,pcKiqKyHyH4klKaDXlGiqA,gf,Physical Sciences,5,7,2.0,7.0,2.0,6.0
160690,Computer science,Artificial intelligence,Associate Professor,1649636,1648801,1695788,False,KL1KAOHDycfHMAZdXiL67Q,gf,,16,30,,,,
160293,Mathematics,Mathematical physics,Full Professor,1648820,1672003,1652462,False,CF3GSywjhp4y9no8XQxUpQ,gm,Mathematical Sciences,5,7,1.0,4.0,1.0,3.0
171846,Physics,Astrophysics,Full Professor,1647129,1654577,1649243,False,qKP_52IBJmcdHi_KMzmffA,gm,Physical Sciences,3,5,1.0,2.0,1.0,1.0
186326,Business,Business administration,Associate Professor,1653316,1685500,1650179,False,wlHooUivj_SO74vioj1krg,gf,,18,36,,,,
162627,Business,Accounting,Full Professor,1658795,1685514,1655581,False,2oyTLYV3ZcAbttigPue4Cg,gm,,1,1,,,2.0,5.0
166203,Biology,Ecology,Full Professor,1648161,1655295,1655891,False,CLEYDhbt3-BFnbMJdD4jVw,gm,Biological Sciences,9,14,1.0,3.0,1.0,3.0
165212,Psychology,Applied psychology,Associate Professor,1648511,1662896,1673998,False,1FMAfbn8Y0mTWr0tPhISjQ,gm,Psychological Sciences,18,35,3.0,9.0,3.0,8.0
170435,Business,Accounting,Full Professor,1658795,1669856,1687987,False,-qyXVaBiyceMGHroF3lGVw,gm,,1,2,,,,
152732,Psychology,Other,Full Professor,1651690,1655811,1655187,False,oMv7wqYDmjpDuBle0oCj0w,gm,Psychological Sciences,8,13,3.0,9.0,3.0,8.0
195969,Mathematics,Applied mathematics,Associate Professor,1651147,1654488,1647496,False,rRNbKV8GNhGrT5hbM73dOQ,gm,Mathematical Sciences,12,18,3.0,10.0,3.0,10.0
170367,History,Other,Associate Professor,1647407,1654834,1649907,False,3HKx3dii1SGnEh1kwm4vig,gf,,15,23,,,,
165812,Physics,Astrophysics,Associate Professor,1651168,1647273,1691039,False,Qttyct1_szLSqHWeTeD5qQ,gm,Physical Sciences,6,8,2.0,5.0,1.0,3.0
186325,Business,Business administration,Assistant Professor,1653111,1662467,1681579,False,-dKFriOiQNWw-mMuiAsYgQ,gm,,18,36,,,2.0,4.0
185399,Physics,Theoretical physics,Full Professor,1647118,1647496,1647775,False,uyxLQkuCao2_vPM5tpDu-A,gm,Physical Sciences,5,7,2.0,5.0,2.0,6.0
194116,Business,Other,Full Professor,1650511,1651340,1651149,False,DqQs1BTd9I5AphXWZCIFtA,gm,,19,37,,,2.0,5.0
176028,Economics,Environmental economics,Full Professor,1649056,1688966,1652958,False,3ajzoxvVDyQBJbySkWcPbg,gf,Economics,2,4,2.0,6.0,1.0,4.0
161114,Engineering,Civil engineering,Full Professor,1648392,1652826,1650450,False,MXAJtnCmDZZPrjd1LRfo9w,gf,Engineering,16,28,1.0,2.0,1.0,2.0
174950,Engineering,Environmental engineering,Full Professor,1647803,1647703,1654962,False,UW2F-saYAfr3ojqBwwLEDw,gm,Engineering,12,20,2.0,5.0,2.0,5.0
179685,Business,Other,Full Professor,1650616,1652348,1666364,False,47vdKVpuwRnLqqjhP_3AQA,gf,,18,36,,,,
170223,Psychology,Neuroscience,Associate Professor,1648536,1647582,1647405,False,4wpHh6V_qekQdnIsyb56lw,gm,Psychological Sciences,10,15,1.0,3.0,1.0,3.0
183850,Chemistry,Biochemistry,Associate Professor,1647607,1647101,1648629,False,7wfXizfQEsGkH7Ktjd4WKw,gm,Chemical Sciences,7,10,2.0,4.0,1.0,3.0
162160,Physics,Atomic physics,Full Professor,1647092,1647118,1657873,False,OCNkTZ1iP3lolH9TJirTjw,gm,Physical Sciences,6,8,1.0,1.0,1.0,1.0
170479,History,Other,Full Professor,1656875,1668671,1655588,False,8eDCfCJjqq8Uh8En7y2u8g,gf,,15,23,,,,
170302,Computer science,Artificial intelligence,Full Professor,1648487,1648047,1649447,False,1iddIJL_WEfJJ7IGs0isIw,gm,,16,30,,,3.0,8.0
182410,Sociology,Other,Full Professor,1647555,1647709,1658136,False,je4pwzT_zLNRhEZgnVU73A,gm,Sociology,17,33,1.0,2.0,1.0,2.0
165907,Chemistry,Biochemistry,Full Professor,1647094,1647164,1647235,False,Gez99km1JsENlGDUkE70yg,gm,Chemical Sciences,6,9,1.0,2.0,1.0,2.0
192204,Mathematics,Computational science,Full Professor,1648435,1654204,1702936,False,3eH9vCkpetMEbYxs4VO_5w,gm,,16,28,,,3.0,8.0
147879,Engineering,Mechanical engineering,Associate Professor,1647092,1651754,1666154,False,Ljy9IdKqbkNTsme45gVr0w,gm,Engineering,6,9,1.0,2.0,1.0,1.0
163939,Engineering,Mechanical engineering,Associate Professor,1648636,1655453,1651103,False,73QjvOLdaMZvCAFDNn4TKQ,-,Engineering,12,20,1.0,3.0,2.0,4.0
161900,History,Other,Full Professor,1647120,1656099,1663180,False,FMRw2CRgfP7MkG-fgCdoTg,-,,15,24,,,,
190732,Biology,Ecology,Associate Professor,1647638,1652305,1661324,False,KC346eCWGhWsEiWXm_n__g,gm,Biological Sciences,16,28,2.0,7.0,2.0,7.0
170195,Business,Business administration,Full Professor,1648511,1655472,1649078,False,87l-vey3J0VwRe_ESTOV3w,gm,,18,35,,,,
160017,Biology,Genetics,Full Professor,1647094,1648904,1653905,False,aprO2e7JxKkc_k2-hfUg4A,gm,Biological Sciences,7,11,1.0,4.0,1.0,3.0
156616,Business,Other,Full Professor,1662467,1660826,1680292,False,OkIc2TSMiyEiWvbW9iVsDQ,gm,,18,36,,,,
162214,Business,Other,Full Professor,1660886,1683246,1669858,False,OedSgxIm7Cy54FlxATEYoA,gm,,16,28,,,1.0,1.0
179215,Mathematics,Pure mathematics,Associate Professor,1650953,1653692,1651011,False,sHTBYe7Uu-OY87jz_RRE4g,gm,Mathematical Sciences,13,21,1.0,2.0,1.0,2.0
183443,Sociology,Social science,Associate Professor,1648524,1647709,1650744,False,h4DQ-UHtZhspYiKeeXhE1Q,gm,Sociology,17,33,3.0,8.0,3.0,10.0
173586,Engineering,Environmental engineering,Full Professor,1647632,1700657,1648233,False,lUnB31b222rvlNXTg0W96Q,gm,Engineering,12,19,3.0,8.0,2.0,6.0
148311,Mathematics,Other,Associate Professor,1682359,1709109,1660181,False,tQ791nX16VxfGU80F7Yjjw,gf,Mathematical Sciences,16,26,2.0,4.0,1.0,4.0
194776,Biology,Cell biology,Full Professor,1647607,1647774,1647560,False,3RNHv7X3o9U5fnnQmAUpMw,gm,Biological Sciences,7,11,2.0,4.0,2.0,6.0
189454,Mathematics,Applied mathematics,Associate Professor,1651147,1651725,1651330,False,mxVjsCt9SNOXd-cUzsi0cQ,gm,Mathematical Sciences,12,18,2.0,5.0,2.0,6.0
180282,Chemistry,Polymer science,Full Professor,1647094,1653470,1647100,False,3tOohmN3LZU0rZUkExkcnA,gm,Chemical Sciences,6,9,1.0,1.0,1.0,2.0
195360,Mathematics,Geometry,Full Professor,1651529,1656041,1652626,False,058hWMRsKh9LxuqpcqHPJQ,gm,Mathematical Sciences,16,32,3.0,9.0,3.0,9.0
167752,History,Other,Full Professor,1647120,1648033,1651292,False,2luR69vaBFWStCZf6y-znQ,gm,,15,24,,,1.0,2.0
168000,Psychology,Neuroscience,Full Professor,1647094,1651743,1647864,False,4-GhffbXtJGmOt4sOxNGQA,gm,Psychological Sciences,10,15,1.0,4.0,2.0,4.0
156476,Computer science,Computer vision,Full Professor,1649713,1647677,1647765,False,vWXqHHmruzMJojuadnIRDg,gf,Engineering,6,9,1.0,1.0,1.0,1.0
171492,Computer science,Artificial intelligence,Associate Professor,1655176,1680334,1648024,False,xFNHDxTzOedJMqSJpPiAWw,gm,,16,30,,,,
171712,Economics,Macroeconomics,Other,1648203,1665584,1660833,False,tSKuKGh5bUR1KzRJWsIRqQ,gm,Economics,2,4,2.0,6.0,2.0,7.0
159772,Biology,Paleontology,Full Professor,1647094,1647560,1696382,False,8SxO2Vjw9z7d3uGfUJBVsQ,gm,Anthropology,12,18,1.0,2.0,1.0,2.0
166354,Physics,Astrophysics,Full Professor,1647092,1647595,1649243,False,3jcJV6LQE_DgExPJjbnfJA,gm,Physical Sciences,5,7,2.0,7.0,2.0,4.0
156002,Business,Accounting,Assistant Professor,1648193,1678874,1666148,False,DR1NAEjDvejQEFz1V0yeXg,gm,,1,1,,,,
171854,Philosophy,Epistemology,Associate Professor,1649107,1666725,1666267,False,rKpijrNUQ90u0RNOnAHnIw,gm,Philosophy,14,22,2.0,4.0,1.0,2.0
170321,Biology,Genetics,Assistant Professor,1647094,1661831,1648002,False,ZXubrxrwr6ssWfiD6k6mOg,gm,Anthropology,12,18,1.0,3.0,2.0,4.0
158009,Mathematics,Mathematics education,Associate Professor,1655966,1651874,1662116,False,FbN6FeOcTd6KlHyySIcYqQ,gm,Education,16,26,2.0,7.0,2.0,7.0
158010,Business,Accounting,Full Professor,1658795,1678874,1703563,False,NIQuI-lHxkMo3tuqRKP21A,gm,,1,2,,,3.0,7.0
159604,Mathematics,Pure mathematics,Full Professor,1663821,1663740,1659368,False,qP9hGQ7qqjr6rR-sXylu-w,gm,,13,21,,,,
157175,Physics,Statistical physics,Full Professor,1647118,1647496,1648640,False,qO1ka-N_BoECMxhsjOcq1w,gm,Physical Sciences,6,8,2.0,4.0,2.0,5.0
169785,Chemistry,Other,Other,1647122,1647962,1647300,False,J5FzbN63Oz27qIBRQTWkgw,gm,Chemical Sciences,4,6,1.0,2.0,1.0,1.0
170145,Psychology,Clinical psychology,Assistant Professor,1648129,1648527,1652415,False,XlR8YqNKtWqjgZoG19M35g,gf,Psychological Sciences,8,13,3.0,8.0,3.0,10.0
164558,Biology,Evolutionary biology,Full Professor,1647827,1647787,1649354,False,-lvI2xeEUrv5k2GazR3l8g,gm,Biological Sciences,12,18,3.0,9.0,3.0,9.0
172979,Medicine,Nursing,Associate Professor,1647097,1650987,1648318,False,7sYS8SAi-8oKMb1a42hsPQ,gf,Health,8,13,1.0,2.0,1.0,3.0
159711,Biology,Biochemistry,Associate Professor,1647094,1647108,1647101,False,zwDspMCNGLWNQr6CiS88Vg,gm,Medical Sciences,7,11,2.0,4.0,2.0,4.0
193091,Computer science,Computer engineering,Full Professor,1674521,1682650,1663205,False,f5yrpShl56Fol9ld_pP3YA,gm,,16,32,,,,
171692,Economics,Natural resource economics,Full Professor,1656836,1648218,1701734,False,fQylrmfRPQ5qdNbMYoNU0A,gm,Economics,2,4,3.0,10.0,3.0,10.0
160135,Engineering,Mechanical engineering,Full Professor,1648636,1651103,1647531,False,VcLvghkiIOARcxOxmmId4A,gm,Engineering,12,20,3.0,8.0,2.0,7.0
196685,Engineering,Operations research,Full Professor,1651711,1661794,1649614,False,yYjRfX_lHqIcPGoreiEysg,gm,,16,28,,,1.0,1.0
196645,Psychology,Other,Full Professor,1662006,1658513,1647256,False,l9KesHm7mY0RUHffI1PkOw,gf,Health,20,40,2.0,7.0,2.0,7.0
171358,Sociology,Regional science,Full Professor,1648524,1660057,1655641,False,-7Mpn0LlFJULCT42FzcKbA,gm,Sociology,17,33,3.0,8.0,3.0,10.0
172714,Biology,Neuroscience,Full Professor,1647094,1647101,1647140,False,dcZmhGUXV6juYLSLJeL02Q,-,Biological Sciences,7,11,1.0,2.0,1.0,3.0
176094,Computer science,Artificial intelligence,Full Professor,1669828,1647633,1647894,False,1peQg0fWztnGNoLbbdb7tQ,gm,,16,29,,,,
172199,Engineering,Environmental engineering,Full Professor,1647908,1647185,1658218,False,qh4m2uz08Wq0ob2L3ibpmA,gm,Engineering,4,6,1.0,1.0,1.0,1.0
172105,Sociology,Anthropology,Full Professor,1649664,1650069,1675750,False,C9BkGbACrkeMlLMD2VWaIQ,gm,Anthropology,11,16,3.0,9.0,3.0,10.0
